table_id,dimension_signature,expected_periods,n_time_periods,missing_quarters,missing_values,time_first,time_last,coverage_status,issue_reason
12tu,Alue=MK06|Ammattiryhmä=8157|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,19,2013Q1,2026Q2,REVIEW,19 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=8159|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,18,2013Q1,2026Q2,REVIEW,18 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=8160|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,1,2013Q1,2026Q2,REVIEW,1 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=8171|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,27,2013Q1,2026Q2,REVIEW,27 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=8172|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,6,2013Q1,2026Q2,REVIEW,6 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=8181|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,15,2013Q1,2026Q2,REVIEW,15 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=8182|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,19,2013Q1,2026Q2,REVIEW,19 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=8183|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,23,2013Q1,2026Q2,REVIEW,23 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=8189|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,19,2013Q1,2026Q2,REVIEW,19 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=8211|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK06|Ammattiryhmä=8212|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,7,2013Q1,2026Q2,REVIEW,7 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=8219|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,8,2013Q1,2026Q2,REVIEW,8 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=8311|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,7,2013Q1,2026Q2,REVIEW,7 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=8312|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,2,2013Q1,2026Q2,REVIEW,2 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=8321|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,16,2013Q1,2026Q2,REVIEW,16 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=8322|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK06|Ammattiryhmä=8331|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,10,2013Q1,2026Q2,REVIEW,10 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=8332|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK06|Ammattiryhmä=8341|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,39,2013Q1,2026Q2,REVIEW,39 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=8342|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,1,2013Q1,2026Q2,REVIEW,1 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=8343|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,14,2013Q1,2026Q2,REVIEW,14 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=8344|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,12,2013Q1,2026Q2,REVIEW,12 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=8350|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,19,2013Q1,2026Q2,REVIEW,19 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9111|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,4,2013Q1,2026Q2,REVIEW,4 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9112|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK06|Ammattiryhmä=9122|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,19,2013Q1,2026Q2,REVIEW,19 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9123|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,18,2013Q1,2026Q2,REVIEW,18 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9129|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,16,2013Q1,2026Q2,REVIEW,16 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9211|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,5,2013Q1,2026Q2,REVIEW,5 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9212|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,10,2013Q1,2026Q2,REVIEW,10 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9213|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,6,2013Q1,2026Q2,REVIEW,6 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9214|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,13,2013Q1,2026Q2,REVIEW,13 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9215|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,10,2013Q1,2026Q2,REVIEW,10 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9216|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK06|Ammattiryhmä=9311|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,1,2013Q1,2026Q2,REVIEW,1 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9312|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,1,2013Q1,2026Q2,REVIEW,1 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9313|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK06|Ammattiryhmä=9321|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,9,2013Q1,2026Q2,REVIEW,9 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9329|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,16,2013Q1,2026Q2,REVIEW,16 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9332|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK06|Ammattiryhmä=9333|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK06|Ammattiryhmä=9334|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,17,2013Q1,2026Q2,REVIEW,17 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9411|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,3,2013Q1,2026Q2,REVIEW,3 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9412|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK06|Ammattiryhmä=9510|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,9,2013Q1,2026Q2,REVIEW,9 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9520|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,2,2013Q1,2026Q2,REVIEW,2 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9611|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,27,2013Q1,2026Q2,REVIEW,27 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9612|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,23,2013Q1,2026Q2,REVIEW,23 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9613|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,9,2013Q1,2026Q2,REVIEW,9 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9621|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,2,2013Q1,2026Q2,REVIEW,2 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9622|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,15,2013Q1,2026Q2,REVIEW,15 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9623|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,2,2013Q1,2026Q2,REVIEW,2 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=9629|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,10,2013Q1,2026Q2,REVIEW,10 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=0110|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,6,2013Q1,2026Q2,REVIEW,6 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=0210|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,2,2013Q1,2026Q2,REVIEW,2 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=0310|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK06|Ammattiryhmä=X011|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,5,2013Q1,2026Q2,REVIEW,5 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=X111|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK06|Ammattiryhmä=X121|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK06|Ammattiryhmä=X131|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK06|Ammattiryhmä=X211|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK06|Ammattiryhmä=X212|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,5,2013Q1,2026Q2,REVIEW,5 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=X311|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK06|Ammattiryhmä=X411|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK06|Ammattiryhmä=X511|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK06|Ammattiryhmä=X521|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,1,2013Q1,2026Q2,REVIEW,1 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=X531|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,1,2013Q1,2026Q2,REVIEW,1 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=X541|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,5,2013Q1,2026Q2,REVIEW,5 missing value(s)
12tu,Alue=MK06|Ammattiryhmä=X611|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK06|Ammattiryhmä=X621|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK06|Ammattiryhmä=X999|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK07|Ammattiryhmä=SSS|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK07|Ammattiryhmä=1111|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK07|Ammattiryhmä=1112|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,23,2013Q1,2026Q2,REVIEW,23 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1114|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,22,2013Q1,2026Q2,REVIEW,22 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1120|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,33,2013Q1,2026Q2,REVIEW,33 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1211|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,19,2013Q1,2026Q2,REVIEW,19 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1212|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,21,2013Q1,2026Q2,REVIEW,21 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1213|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,3,2013Q1,2026Q2,REVIEW,3 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1219|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,34,2013Q1,2026Q2,REVIEW,34 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1221|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,27,2013Q1,2026Q2,REVIEW,27 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1222|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,4,2013Q1,2026Q2,REVIEW,4 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1223|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,11,2013Q1,2026Q2,REVIEW,11 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1311|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,2,2013Q1,2026Q2,REVIEW,2 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1312|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK07|Ammattiryhmä=1321|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,32,2013Q1,2026Q2,REVIEW,32 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1322|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK07|Ammattiryhmä=1323|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,11,2013Q1,2026Q2,REVIEW,11 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1324|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,13,2013Q1,2026Q2,REVIEW,13 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1330|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,4,2013Q1,2026Q2,REVIEW,4 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1341|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,25,2013Q1,2026Q2,REVIEW,25 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1342|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,14,2013Q1,2026Q2,REVIEW,14 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1343|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,14,2013Q1,2026Q2,REVIEW,14 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1344|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,26,2013Q1,2026Q2,REVIEW,26 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1345|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,27,2013Q1,2026Q2,REVIEW,27 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1346|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK07|Ammattiryhmä=1349|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,30,2013Q1,2026Q2,REVIEW,30 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1411|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,2,2013Q1,2026Q2,REVIEW,2 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1412|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,21,2013Q1,2026Q2,REVIEW,21 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1420|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,4,2013Q1,2026Q2,REVIEW,4 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1431|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,24,2013Q1,2026Q2,REVIEW,24 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=1439|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,26,2013Q1,2026Q2,REVIEW,26 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2111|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,5,2013Q1,2026Q2,REVIEW,5 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2112|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,0,2013Q1,2026Q2,PASS,complete quarterly coverage and values
12tu,Alue=MK07|Ammattiryhmä=2113|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,15,2013Q1,2026Q2,REVIEW,15 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2114|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,2,2013Q1,2026Q2,REVIEW,2 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2120|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,3,2013Q1,2026Q2,REVIEW,3 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2131|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,10,2013Q1,2026Q2,REVIEW,10 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2132|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,32,2013Q1,2026Q2,REVIEW,32 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2133|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,29,2013Q1,2026Q2,REVIEW,29 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2141|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,31,2013Q1,2026Q2,REVIEW,31 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2142|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,21,2013Q1,2026Q2,REVIEW,21 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2143|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,30,2013Q1,2026Q2,REVIEW,30 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2144|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,7,2013Q1,2026Q2,REVIEW,7 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2145|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,14,2013Q1,2026Q2,REVIEW,14 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2146|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,1,2013Q1,2026Q2,REVIEW,1 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2149|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,25,2013Q1,2026Q2,REVIEW,25 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2151|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,12,2013Q1,2026Q2,REVIEW,12 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2152|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,29,2013Q1,2026Q2,REVIEW,29 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2153|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,29,2013Q1,2026Q2,REVIEW,29 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2161|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,22,2013Q1,2026Q2,REVIEW,22 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2162|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,5,2013Q1,2026Q2,REVIEW,5 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2163|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,19,2013Q1,2026Q2,REVIEW,19 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2164|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,35,2013Q1,2026Q2,REVIEW,35 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2165|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,27,2013Q1,2026Q2,REVIEW,27 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2166|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,21,2013Q1,2026Q2,REVIEW,21 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2211|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,26,2013Q1,2026Q2,REVIEW,26 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2212|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,11,2013Q1,2026Q2,REVIEW,11 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2221|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,30,2013Q1,2026Q2,REVIEW,30 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2250|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,23,2013Q1,2026Q2,REVIEW,23 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2261|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,25,2013Q1,2026Q2,REVIEW,25 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2262|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,21,2013Q1,2026Q2,REVIEW,21 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2263|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,9,2013Q1,2026Q2,REVIEW,9 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2265|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,9,2013Q1,2026Q2,REVIEW,9 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2266|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,29,2013Q1,2026Q2,REVIEW,29 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2269|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,27,2013Q1,2026Q2,REVIEW,27 missing value(s)
12tu,Alue=MK07|Ammattiryhmä=2310|Työmarkkina-asema=SSS|timeperiod_m=None|contentscode=AVPAIKATYHT,54,54,0,33,2013Q1,2026Q2,REVIEW,33 missing value(s)
